RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6946,15747821,K?,0,2,0,1,6,1,1,0,1,0
6947,15612043,Hammonds,0,0,1,1,7,1,1,1,1,0
6948,15809558,Peppin,1,1,1,1,7,1,1,1,2,0
6949,15803750,Ball,2,1,0,1,3,1,0,1,2,1
6950,15704681,Yeh,2,2,1,1,2,2,0,1,1,0
6951,15667392,L?,1,1,0,1,6,2,1,1,2,0
6952,15738889,Shih,1,0,1,2,8,1,0,1,1,1
6953,15598838,Greco,1,0,0,1,1,1,1,1,1,0
6954,15579109,Napolitano,0,2,1,1,5,1,1,1,0,0
6955,15799042,Zaytseva,1,0,1,1,7,1,1,1,1,0
6956,15697042,Genovesi,2,1,1,1,8,1,1,0,0,0
6957,15696605,Angelo,0,0,1,2,4,1,0,0,0,0
6958,15802274,Waters,1,0,0,2,7,1,1,0,2,0
6959,15596808,Maclean,1,1,1,1,4,1,1,0,0,0
6960,15705403,Seleznyova,1,1,0,2,3,1,0,1,1,0
6961,15732903,Fontenot,1,0,1,1,7,2,1,0,1,0
6962,15581968,Reid,2,0,0,1,1,2,1,1,2,0
6963,15683892,Fraser,1,2,0,1,3,1,1,0,1,0
6964,15595447,Tuan,1,1,1,1,8,1,1,0,0,0
6965,15569249,Howarth,0,0,0,2,6,3,0,1,1,1
6966,15656188,Davis,1,1,0,1,5,2,1,1,2,0
6967,15689661,Gorbunov,1,0,1,1,6,2,0,1,1,0
6968,15644934,Gentry,0,0,1,1,9,1,1,0,0,0
6969,15721793,Chiu,0,2,0,2,7,1,1,1,0,0
6970,15687413,Sunderland,1,1,0,1,6,2,1,1,1,0
6971,15761286,Fan,1,2,0,2,7,2,1,1,2,0
6972,15658240,Parry,0,0,0,2,9,2,0,0,1,0
6973,15706232,Niu,1,0,1,2,9,1,1,1,1,1
6974,15583394,Zuyev,1,2,1,1,8,2,1,1,2,0
6975,15715643,Ijendu,1,0,1,2,8,2,1,1,2,0
6976,15644856,Bird,0,1,1,1,2,1,1,0,2,0
6977,15785488,Palmer,1,1,0,1,9,2,1,1,1,0
6978,15711571,Y?,1,1,1,2,5,1,1,0,2,0
6979,15778604,Nicholson,0,0,0,2,7,2,0,0,1,0
6980,15751180,Adams,0,0,0,1,7,1,1,0,2,0
6981,15748360,Cocci,1,2,0,1,10,2,1,1,2,0
6982,15770039,Kuo,0,2,1,1,4,1,1,0,0,1
6983,15685096,Trevisani,2,0,0,2,4,2,1,1,0,0
6984,15669501,Kuo,1,0,1,1,5,2,1,1,1,0
6985,15622631,H?,1,0,1,2,8,1,1,0,0,1
6986,15586699,Thomson,2,0,1,1,9,2,0,0,0,0
6987,15702377,Knorr,1,1,1,2,1,1,1,0,1,0
6988,15577170,Manfrin,0,0,1,2,5,2,0,1,0,0
6989,15769451,Hayes,2,0,0,2,1,2,1,1,0,0
6990,15811877,Shao,1,0,0,1,4,2,1,0,1,0
6991,15648725,Sinclair,1,0,1,2,3,2,1,1,1,0
6992,15752801,Bradshaw,0,2,1,1,9,2,1,0,2,1
6993,15808175,Castiglione,0,0,0,1,7,1,1,0,1,1
6994,15681342,Hurst,1,0,0,1,1,2,1,1,1,0
6995,15589210,Adamson,0,0,0,1,4,1,0,0,0,0
6996,15696826,James,1,0,0,1,1,1,0,1,0,0
6997,15614962,Pavlova,1,1,0,2,2,1,1,1,1,0
6998,15689061,Davey,1,0,1,2,5,2,1,1,1,0
6999,15640074,Barrett,1,1,0,2,5,1,0,0,2,1
7000,15776156,Dolgorukova,0,0,1,1,4,1,1,1,2,1
7001,15739548,Johnson,2,0,1,1,9,1,1,0,1,0
7002,15662854,Manna,1,2,1,2,5,2,0,0,1,0
7003,15687688,Hou,0,2,0,1,10,2,1,0,0,0
7004,15715750,Okeke,1,2,0,2,2,1,0,0,1,1
7005,15571121,Kodilinyechukwu,1,0,0,2,8,1,0,1,0,0
7006,15726466,Esposito,2,0,1,2,1,1,1,0,1,0
7007,15660390,Boyle,0,0,0,1,6,2,1,1,1,0
7008,15663942,Hsiung,1,0,0,1,5,2,0,0,1,0
7009,15638610,Kennedy,1,2,0,2,5,1,1,0,2,1
7010,15644446,Norton,1,0,0,1,6,1,0,1,0,0
7011,15585892,Zakharov,1,0,0,1,8,1,0,0,2,0
7012,15609356,Chimaraoke,1,0,0,1,1,2,0,0,1,0
7013,15803378,Small,2,1,1,2,8,2,1,1,2,0
7014,15599440,McGregor,2,0,0,1,8,2,1,0,1,0
7015,15692408,Brown,0,1,0,1,2,2,1,1,0,0
7016,15683168,Frederickson,0,0,0,1,6,1,0,1,2,0
7017,15790254,Wood,2,1,1,2,1,1,1,1,0,0
7018,15767729,Smith,1,1,1,1,5,2,1,1,0,1
7019,15768600,Harris,2,2,1,2,9,1,1,0,1,1
7020,15699839,Hall,1,0,1,1,2,1,1,1,1,0
7021,15786237,Pickworth,1,0,1,1,7,2,1,0,0,0
7022,15694530,Porter,1,0,1,1,4,1,1,1,2,0
7023,15796813,Storey,0,0,1,2,3,2,1,0,2,1
7024,15605791,Li,0,2,1,1,9,2,1,0,0,0
7025,15714087,McGill,1,2,0,2,5,1,1,0,1,0
7026,15711446,Sinclair,0,1,0,2,3,3,1,0,1,1
7027,15588123,Horton,1,0,0,1,2,2,0,1,1,0
7028,15748552,Sal,0,2,1,1,4,1,0,0,1,0
7029,15618410,Murray,2,2,1,1,7,1,0,0,1,0
7030,15672432,Giles,1,0,0,2,4,1,1,0,0,1
7031,15610042,Brown,0,0,1,1,8,1,1,0,1,0
7032,15580914,Okechukwu,0,1,1,2,0,2,0,1,0,1
7033,15583680,White,1,1,1,2,4,1,0,1,1,0
7034,15813718,Kirillova,1,1,1,2,4,2,0,0,2,0
7035,15767264,Lawson,0,2,1,2,1,1,0,0,1,1
7036,15686461,Sarratt,0,0,0,2,7,2,1,1,1,0
7037,15678882,Hay,0,2,1,1,3,1,0,0,0,0
7038,15789611,Lin,0,2,1,2,8,1,0,0,1,1
7039,15668679,Ozerova,1,0,1,1,0,2,1,1,0,0
7040,15631685,Lambert,0,2,1,2,1,1,0,1,1,0
7041,15655658,Bulgakov,1,0,0,2,2,2,1,1,0,0
7042,15753591,He,0,0,1,1,2,2,1,0,1,0
7043,15617348,Uchechukwu,0,0,1,2,1,2,0,0,1,0
7044,15704581,Robertson,1,2,1,1,2,2,0,1,2,0
7045,15738487,Leworthy,1,0,1,1,3,2,1,0,0,0
7046,15648069,Onyemachukwu,2,0,0,1,6,2,1,1,2,0
7047,15737627,Rivero,1,2,0,0,2,2,1,0,0,0
7048,15731586,Lai,2,1,0,1,2,2,0,0,1,0
7049,15757467,Feng,0,1,1,2,6,2,1,1,0,0
7050,15597709,Hornung,1,0,0,1,6,2,1,0,2,1
7051,15720529,Schiavone,1,0,1,1,6,2,1,1,1,0
7052,15596797,Barnet,1,1,1,2,1,2,1,1,1,0
7053,15681755,Dennys,1,0,0,1,5,2,1,1,0,0
7054,15815271,Ritchie,2,2,1,2,6,3,1,0,0,1
7055,15682860,Lo,2,1,1,1,6,2,0,0,1,0
7056,15621546,Yuriev,1,0,0,1,9,1,1,1,2,0
7057,15705918,Howarth,2,0,1,1,8,2,1,1,1,0
7058,15684512,Gibson,2,2,0,2,8,2,1,1,1,0
7059,15671769,Zikoranachidimma,1,0,0,2,4,3,1,1,1,1
7060,15642934,Mason,1,2,0,1,4,2,1,0,2,0
7061,15594305,Rizzo,1,0,0,1,1,2,1,0,0,0
7062,15789201,Thomson,1,2,0,1,9,1,1,0,2,0
7063,15706762,Ignatyev,1,0,0,2,4,2,1,1,1,0
7064,15766183,Ferguson,0,2,1,2,2,2,1,1,1,0
7065,15777994,Woods,2,0,0,1,3,2,1,1,1,0
7066,15568162,Sung,0,1,1,2,8,1,1,1,1,0
7067,15680643,Lo,2,1,0,2,1,2,1,1,2,0
7068,15761854,Burn,2,0,0,1,4,1,0,1,1,0
7069,15730793,Russell,1,2,0,2,3,1,1,1,2,1
7070,15692137,Jen,2,0,0,2,2,1,1,1,1,0
7071,15608595,Lo Duca,2,0,0,1,3,1,0,1,1,0
7072,15709459,Oluchi,1,1,0,2,5,1,1,1,2,0
7073,15775750,Yao,1,0,1,1,9,1,1,0,0,0
7074,15585855,Gould,1,0,1,1,1,1,1,1,0,0
7075,15752139,Salter,1,2,1,1,5,2,1,0,0,0
7076,15768295,Warner,2,0,0,1,7,1,0,1,1,0
7077,15766906,Salier,2,0,0,1,4,2,1,0,1,0
7078,15725776,Lazar,1,2,1,1,7,1,0,0,1,0
7079,15682576,Onyenachiya,2,0,1,2,1,2,0,1,1,0
7080,15704081,Findlay,1,2,1,1,9,2,1,1,1,0
7081,15719940,Gibbons,1,2,0,2,10,2,0,0,0,1
7082,15672894,McCawley,1,0,0,1,8,2,0,0,2,0
7083,15667451,Taylor,2,0,1,1,5,2,1,1,1,0
7084,15636767,Yang,1,1,0,1,10,1,1,1,0,0
7085,15571415,Okwudiliolisa,2,2,1,2,6,1,1,0,0,1
7086,15575605,Napolitano,2,0,1,1,6,2,1,1,2,0
7087,15649160,Vavilov,0,0,0,1,3,1,1,1,2,0
7088,15615832,Teague,1,1,0,1,8,1,0,1,0,0
7089,15600975,Chiemenam,0,0,0,2,4,1,1,0,2,1
7090,15690772,Hughes,1,1,0,2,2,2,1,1,1,0
7091,15565714,Cattaneo,1,0,1,2,1,2,0,1,1,0
7092,15763108,Davis,1,2,1,2,7,1,1,0,1,1
7093,15723884,Nekrasova,2,1,1,1,3,2,0,0,1,0
7094,15644453,Loggia,1,2,0,2,4,1,1,0,2,1
7095,15655464,Combes,1,0,0,2,3,1,0,1,0,0
7096,15783883,Onwuka,2,2,0,1,1,1,1,0,1,1
7097,15787693,Kharlamov,0,1,1,1,3,1,1,0,1,1
7098,15664793,Scott,2,1,0,2,7,2,0,1,2,0
7099,15642391,Lettiere,1,2,1,2,4,1,0,0,2,1
7100,15756538,Osonduagwuike,1,0,0,1,5,1,0,1,1,0
7101,15668830,Wan,1,1,1,1,8,1,1,0,1,0
7102,15796569,Donaldson,2,1,0,2,10,1,0,1,0,0
7103,15677112,Chukwufumnanya,0,0,1,1,2,2,1,0,1,0
7104,15815040,Ma,0,2,0,2,8,1,0,1,2,1
7105,15590434,Alexander,0,1,1,2,4,1,0,1,1,0
7106,15597536,Nkemjika,0,1,1,2,5,1,0,0,1,0
7107,15723989,Carroll,1,0,1,1,5,2,1,1,2,0
7108,15767358,Obioma,1,2,0,2,1,2,1,0,0,0
7109,15594812,Campbell,2,1,0,1,2,2,0,1,1,0
7110,15688210,Sims,1,0,0,1,8,1,0,0,1,0
7111,15681509,McKay,1,1,0,1,9,2,0,1,1,0
7112,15572390,Huang,2,1,0,1,6,2,1,0,1,0
7113,15801441,Campbell,1,2,0,1,2,1,0,1,2,0
7114,15783859,Boni,2,0,0,1,3,1,1,1,0,0
7115,15575243,Gorbunova,2,0,0,1,1,2,1,1,2,0
7116,15773421,Genovese,1,0,0,2,4,2,1,0,1,0
7117,15788776,Landor,1,2,1,2,6,3,1,0,0,1
7118,15765257,Meng,0,1,1,1,5,1,1,1,0,1
7119,15661412,Wardell,1,0,1,1,8,1,1,0,2,0
7120,15636478,Williams,1,0,1,1,7,1,1,1,1,0
7121,15603683,Ofodile,2,1,0,1,3,2,0,0,1,0
7122,15651868,Clark,1,0,1,1,6,1,0,0,0,0
7123,15815443,Lo,0,1,0,2,10,1,1,0,1,0
7124,15682686,Chukwuemeka,2,0,0,1,3,2,0,1,2,0
7125,15697460,Lai,1,2,1,1,4,2,0,1,0,0
7126,15748432,Arcuri,2,0,0,1,4,2,1,1,1,0
7127,15698271,Graham,0,0,0,1,4,2,1,0,2,0
7128,15808662,Krylov,1,0,1,2,3,2,1,0,1,0
7129,15690372,Henry,0,1,1,1,1,2,1,0,2,0
7130,15781875,Jamieson,2,1,1,1,3,2,1,1,1,0
7131,15801473,Moore,1,2,1,1,2,2,1,0,1,0
7132,15704509,Tan,0,0,1,1,8,1,0,0,1,0
7133,15694666,Thornton,1,1,1,2,8,1,1,1,1,1
7134,15731166,Macleod,2,0,0,1,1,1,1,1,1,0
7135,15728523,Rizzo,0,0,1,2,5,1,1,1,0,0
7136,15788442,Chukwukadibia,1,1,0,2,2,1,0,1,1,0
7137,15689781,Ts'ai,2,0,0,2,0,1,0,0,2,1
7138,15764226,Lu,1,2,0,1,8,1,1,1,0,0
7139,15809837,Kent,0,2,0,2,6,2,1,1,2,1
7140,15805212,Black,2,0,0,2,1,2,0,1,1,0
7141,15716082,Chukwubuikem,1,1,1,1,6,1,0,0,2,0
7142,15643056,McMillan,2,2,0,1,1,1,0,1,0,0
7143,15654859,Ngozichukwuka,1,1,0,2,2,2,1,0,1,1
7144,15761158,Y?an,2,0,0,2,7,2,1,1,1,0
7145,15577515,Sung,0,2,0,2,0,1,0,1,1,1
7146,15723827,Macartney,1,0,1,1,4,1,0,0,2,0
7147,15646594,Ali,2,0,1,2,5,1,1,1,1,0
7148,15712877,Morley,2,1,1,1,1,2,1,0,1,0
7149,15598802,Martin,2,1,1,1,8,2,0,1,0,0
7150,15699340,Okorie,1,0,1,1,4,2,1,0,1,0
7151,15691150,Ku,1,0,0,1,4,1,1,1,1,0
7152,15608688,Andreyeva,0,0,1,1,4,2,1,0,1,0
7153,15737998,Cheng,0,0,1,2,8,1,0,0,1,1
7154,15735837,Hsia,0,1,1,1,3,2,1,1,0,0
7155,15659100,Lane,1,0,1,1,9,1,0,0,1,0
7156,15609070,Findlay,0,2,1,2,7,3,1,1,0,1
7157,15650313,Okonkwo,1,2,1,2,6,1,1,1,1,0
7158,15627699,Pirogova,0,0,1,1,10,1,1,0,2,0
7159,15591010,McDonald,0,2,1,2,8,2,1,0,1,1
7160,15798895,Okonkwo,0,0,0,2,6,1,1,0,1,1
7161,15745375,Nnanna,1,2,1,1,3,1,1,0,2,0
7162,15775235,Ku,1,0,0,1,6,1,0,0,1,0
7163,15780088,Porter,1,1,1,1,9,1,1,0,2,0
7164,15649379,Somayina,2,0,0,2,3,2,1,1,2,0
7165,15713983,Mao,2,2,1,1,5,2,1,0,2,0
7166,15709252,Fuller,1,2,0,1,10,1,0,1,0,1
7167,15699238,Craig,1,1,0,1,8,2,1,0,1,0
7168,15732884,Trevisano,1,0,1,1,7,1,0,0,2,0
7169,15587297,Ruiz,0,0,1,1,7,2,1,1,1,0
7170,15684722,Fraser,0,0,1,1,5,2,0,0,2,0
7171,15621244,Gallo,1,0,1,1,0,1,1,1,1,0
7172,15744273,Waterhouse,1,2,1,1,6,2,1,0,1,0
7173,15682540,Cremonesi,1,0,0,1,8,2,1,1,1,0
7174,15636521,Feng,2,1,0,1,1,1,1,1,1,0
7175,15785339,H?,1,0,0,2,9,2,0,0,1,0
7176,15638983,Jara,1,0,0,1,5,1,0,0,1,0
7177,15654625,Wilson,0,2,1,1,8,2,1,1,0,0
7178,15697310,O'Callaghan,0,2,0,1,3,1,0,0,1,0
7179,15678210,Robson,1,0,1,1,5,2,1,1,2,0
7180,15575438,Pease,1,0,1,2,7,1,1,1,1,0
7181,15632789,Maclean,2,0,1,1,8,2,1,1,0,0
7182,15621423,Lavrentyev,2,0,0,2,7,3,0,0,0,1
7183,15573520,Rhodes,1,2,1,2,6,2,0,1,1,0
7184,15740458,Murphy,1,1,1,1,7,1,1,0,1,0
7185,15762799,Alexander,2,2,1,1,0,2,1,1,1,0
7186,15686885,Nekrasov,2,2,1,2,3,2,0,1,1,0
7187,15565996,Arnold,1,0,1,2,8,2,1,1,2,0
7188,15662152,Trevisan,0,0,0,1,9,1,0,0,1,0
7189,15711742,Mason,1,0,0,1,4,1,1,1,1,0
7190,15701885,Tucker,1,0,0,1,9,2,0,1,1,0
7191,15774262,Hobson,1,2,1,2,8,2,1,1,2,0
7192,15567839,Gordon,0,0,1,2,9,1,0,1,1,0
7193,15644400,Anderson,1,0,1,2,9,1,1,0,1,0
7194,15797246,Terry,1,2,0,1,2,2,1,0,0,0
7195,15778290,Lappin,2,0,1,2,8,1,1,1,0,0
7196,15708714,Santiago,1,0,0,1,6,2,1,0,0,0
7197,15586183,Wallace,0,0,0,1,5,2,1,0,1,0
7198,15761733,King,1,0,0,2,10,2,1,1,2,0
7199,15773934,Fang,1,0,1,1,6,1,1,0,1,0
7200,15705343,May,1,1,0,1,7,1,1,0,0,0
7201,15593959,Travis,0,0,1,1,1,1,1,1,1,0
7202,15664615,Nnachetam,1,2,0,1,5,1,1,1,0,1
7203,15671014,Zhdanova,0,1,0,2,8,1,1,1,1,0
7204,15657778,Jefferson,1,0,1,1,1,2,0,0,1,0
7205,15585192,Cremonesi,1,1,1,1,10,1,0,0,1,0
7206,15592914,Fang,1,0,0,1,9,2,1,1,0,0
7207,15770995,Sinclair,2,2,0,2,1,1,1,0,2,0
7208,15570990,Begley,0,1,0,1,4,2,0,0,1,0
7209,15596165,Degtyarev,0,2,1,1,4,2,1,1,1,0
7210,15788131,Atkins,1,0,1,2,6,1,1,0,0,1
7211,15800773,Ikenna,1,1,0,1,9,1,1,1,2,0
7212,15690153,Sun,1,0,0,1,4,2,0,1,2,0
7213,15638989,Lettiere,1,0,0,1,5,1,0,0,1,1
7214,15623210,Smith,0,2,0,2,8,3,0,0,1,1
7215,15652658,Finch,2,0,1,1,1,2,1,1,0,0
7216,15684440,Monaldo,0,2,1,1,2,1,1,1,1,0
7217,15730287,Ugonna,1,0,1,2,8,3,1,0,2,1
7218,15720353,Chiang,0,0,1,2,1,2,1,0,1,0
7219,15767231,Sun,2,0,1,1,7,1,0,0,1,0
7220,15761554,Blackburn,0,0,1,2,4,1,0,0,0,1
7221,15706637,Chang,2,1,1,1,9,2,0,0,1,0
7222,15690492,Palermo,1,0,1,2,6,2,1,0,1,0
7223,15694237,McEwan,2,1,1,1,4,1,1,0,0,0
7224,15729771,Davide,2,2,1,1,9,1,0,1,1,1
7225,15609823,Chieloka,2,1,0,1,8,2,0,0,0,0
7226,15793366,Humphreys,2,2,1,1,7,2,1,1,2,0
7227,15614813,Cocci,2,2,0,2,0,1,1,0,0,0
7228,15566495,Hanson,1,1,0,1,2,1,1,0,0,1
7229,15707602,Macleod,0,0,0,2,2,2,1,1,2,1
7230,15635244,Ritchie,1,0,0,1,6,2,1,1,1,0
7231,15805627,Nebechukwu,1,0,1,1,2,2,1,1,1,0
7232,15607986,Nnamutaezinwa,0,0,1,1,10,1,1,1,1,0
7233,15799785,Ikemefuna,1,2,0,1,4,1,1,1,1,0
7234,15699963,Scott,0,0,1,1,1,1,1,1,2,0
7235,15624595,Chiang,0,1,0,1,5,1,1,1,0,0
7236,15629750,Artyomova,1,0,1,1,5,1,1,0,1,0
7237,15651460,Hsieh,0,1,1,1,7,1,1,1,0,0
7238,15753550,Levien,1,0,0,2,7,2,1,0,1,0
7239,15594133,Erskine,1,1,1,2,7,1,1,0,1,1
7240,15772329,Fiorentino,0,2,1,2,8,1,1,0,0,1
7241,15591552,Okonkwo,1,0,0,1,7,1,1,0,1,0
7242,15750921,Monds,0,0,1,1,5,2,1,1,1,0
7243,15701687,Campbell,1,1,1,2,7,3,0,0,1,1
7244,15728906,Ibekwe,1,0,1,2,5,2,1,1,2,0
7245,15670029,Marcelo,0,0,0,1,7,2,1,0,1,0
7246,15763579,Castro,1,2,0,1,2,2,1,1,1,0
7247,15728010,Capon,0,0,1,1,5,2,0,1,2,0
7248,15663194,Voronova,0,2,0,1,3,1,1,1,2,1
7249,15736510,Loggia,1,1,0,2,2,3,1,0,1,1
7250,15745804,Law,1,0,1,1,7,2,1,1,2,0
7251,15631451,Grant,1,1,0,1,6,2,1,1,1,0
7252,15746995,Greco,2,2,1,1,9,1,1,0,0,0
7253,15730673,Dietz,0,2,1,1,7,1,1,0,1,0
7254,15734649,Martel,2,1,0,2,0,1,1,0,0,1
7255,15701081,Jarvis,2,0,1,1,2,1,0,1,1,0
7256,15632503,Meng,0,0,0,1,0,1,1,0,2,1
7257,15585928,Hay,2,2,0,1,2,1,1,1,0,0
7258,15648681,Voronoff,2,0,0,2,5,4,0,1,1,1
7259,15747757,Trevascus,1,2,0,2,8,1,0,0,0,1
7260,15718921,Ho,1,1,1,1,7,1,1,1,1,0
7261,15571081,Hansen,2,0,0,2,7,1,1,1,1,0
7262,15734578,Craig,2,0,0,2,1,1,0,1,0,0
7263,15579583,Hall,1,1,0,1,4,1,1,1,1,0
7264,15622729,Sun,1,0,0,2,2,2,1,1,1,0
7265,15662189,Durant,0,1,1,1,3,1,1,1,0,0
7266,15692718,Jackson,2,0,0,1,7,2,0,0,1,0
7267,15762716,Chigozie,2,1,0,2,10,1,1,0,0,1
7268,15724851,Farmer,0,2,1,1,9,1,1,0,2,0
7269,15587266,Douglas,1,2,0,1,6,1,0,1,1,0
7270,15675926,Ardis,1,2,1,1,7,1,1,0,1,1
7271,15706268,Smith,1,2,1,2,1,1,1,1,1,0
7272,15581871,Butler,0,2,1,2,7,2,1,1,2,0
7273,15666166,Pettry,1,0,0,2,0,1,1,1,2,0
7274,15671582,John,1,1,1,1,6,1,1,1,2,0
7275,15680901,Potter,1,0,0,1,6,2,1,1,1,0
7276,15642336,Shaw,1,0,0,2,9,2,0,0,1,0
7277,15653147,Boyle,1,0,1,1,2,1,1,1,1,0
7278,15571284,Elmore,2,2,1,1,0,2,1,1,1,0
7279,15591360,Udinesi,1,0,0,1,4,2,0,1,1,0
7280,15810485,Sun,0,2,1,1,1,1,0,0,1,0
7281,15611973,Tuan,2,0,1,2,7,2,1,1,1,0
7282,15735572,Lawrence,1,0,1,2,9,1,1,1,1,1
7283,15567860,Burrows,0,1,0,2,7,2,1,0,0,1
7284,15795690,Shao,1,0,1,1,3,1,1,1,2,0
7285,15706464,White,1,1,1,1,4,2,0,0,1,0
7286,15725028,Chialuka,1,0,1,1,3,2,1,1,1,0
7287,15751167,Toscano,1,0,0,2,4,2,1,1,1,0
7288,15633944,McKay,1,1,1,1,3,1,1,1,0,0
7289,15672637,Voronkov,0,0,0,1,4,1,1,0,1,0
7290,15680895,Sal,1,1,0,1,7,1,1,0,2,0
7291,15793825,Ikechukwu,0,0,1,1,4,2,1,0,0,0
7292,15611318,Kruglova,1,1,1,1,4,1,1,0,1,1
7293,15768474,Clements,2,1,1,1,3,2,1,0,0,0
7294,15716276,Kennedy,1,0,0,1,2,1,1,0,1,0
7295,15623668,Johnson,1,2,1,1,2,2,0,0,0,0
7296,15696361,Chung,1,2,1,1,7,1,0,1,1,0
7297,15607988,Garland,1,2,0,1,8,1,1,0,1,0
7298,15637891,Docherty,1,2,0,2,4,1,0,1,0,0
7299,15789865,Nnaife,1,0,1,1,9,1,0,1,2,0
7300,15627190,Lettiere,1,0,1,2,6,1,1,1,1,0
7301,15788224,Sanderson,1,2,1,2,1,1,0,0,1,0
7302,15702149,Fomin,2,2,0,1,1,1,1,1,1,0
7303,15708236,Wright,0,0,0,2,6,1,1,1,0,0
7304,15568469,Buckley,1,0,1,2,0,2,1,0,0,0
7305,15764444,Pan,1,2,1,2,8,2,1,1,1,0
7306,15794204,Manna,1,0,1,1,7,1,1,1,0,0
7307,15807546,Chinwendu,2,0,0,1,2,2,1,1,0,0
7308,15782159,Ndubuagha,2,0,1,1,8,2,1,1,2,0
7309,15618703,White,1,1,0,2,6,1,0,1,2,1
7310,15793317,Hale,0,1,0,1,7,1,1,0,1,0
7311,15740487,Ross,1,0,0,2,6,3,1,1,1,1
7312,15722479,Ikenna,1,0,1,1,1,2,0,1,0,0
7313,15688264,Nkemdilim,1,0,0,2,0,2,1,1,0,0
7314,15583067,McMillan,1,0,0,1,4,1,0,1,1,0
7315,15686670,Duke,1,0,0,1,2,2,1,0,1,1
7316,15593345,Bradbury,0,2,0,1,6,2,1,1,2,0
7317,15811690,Bayley,2,2,1,2,2,1,0,0,0,1
7318,15734008,Bartlett,2,2,1,2,5,1,1,0,1,1
7319,15771856,Cremin,1,1,0,1,1,2,1,0,0,0
7320,15762045,Gilchrist,0,2,0,1,5,2,1,1,1,0
7321,15778142,Shih,2,2,0,1,1,2,1,1,0,0
7322,15689268,Fitzpatrick,1,0,1,1,9,1,1,1,1,0
7323,15721507,Pagan,1,0,0,1,1,1,0,0,2,1
7324,15750476,Hendrick,2,1,1,1,8,2,1,0,0,0
7325,15810723,Sanderson,1,0,0,1,10,3,1,0,1,1
7326,15787229,Samsonova,2,1,0,1,2,2,1,0,1,0
7327,15570508,Azubuike,1,0,1,2,7,1,1,0,1,0
7328,15617065,Pan,1,1,1,2,4,1,1,0,2,1
7329,15689786,Massie,2,2,1,2,1,1,0,0,2,1
7330,15648876,Sandover,0,0,0,1,5,1,1,0,0,0
7331,15802106,Craig,0,0,1,1,8,1,1,0,2,0
7332,15773869,Onwudiwe,2,1,1,2,4,1,1,1,1,0
7333,15711635,Chu,2,2,0,2,6,2,1,0,1,0
7334,15795527,Zetticci,1,1,1,2,2,2,1,0,1,0
7335,15759133,Vaguine,1,0,1,0,6,2,1,1,0,0
7336,15679394,Owen,1,0,0,2,4,1,1,1,1,0
7337,15801072,Hurst,1,0,0,1,7,2,1,0,2,0
7338,15646082,Harding,1,0,0,1,8,1,1,0,1,1
7339,15796111,Smith,1,2,0,2,8,1,0,1,1,1
7340,15670646,Moore,0,1,0,2,0,1,1,1,0,1
7341,15578722,Bradley,1,0,1,1,4,2,1,0,2,0
7342,15815095,Burfitt,2,1,1,2,7,2,0,0,0,1
7343,15730360,Mackenzie,0,0,1,1,4,2,1,1,1,0
7344,15763194,Milanesi,1,0,1,1,7,2,0,1,1,0
7345,15720725,Shubin,2,0,1,1,2,2,1,0,2,0
7346,15567834,Nieves,2,0,1,2,5,1,1,1,0,0
7347,15720644,Martin,2,0,1,1,6,2,1,0,1,0
7348,15811742,Jen,0,1,1,2,7,2,1,0,0,0
7349,15813363,Woods,0,1,1,1,2,2,0,0,1,0
7350,15717629,Docherty,1,2,1,2,6,2,0,1,1,0
7351,15713160,Lin,1,1,1,1,7,2,1,0,1,0
7352,15568878,Cheng,1,1,1,1,5,2,1,0,2,0
7353,15809800,Korovina,2,0,0,1,4,2,0,0,0,0
7354,15736420,Macdonald,1,0,1,1,4,2,0,1,2,1
7355,15757933,Hardy,2,2,0,1,1,1,1,0,0,0
7356,15623072,Shaw,0,1,0,1,5,2,1,0,1,0
7357,15683993,Knight,0,0,0,1,8,2,1,0,2,0
7358,15570947,Bruny,1,1,0,1,7,2,1,1,1,0
7359,15797767,Ikedinachukwu,1,0,0,2,6,1,0,1,1,1
7360,15731989,Moran,1,0,1,1,4,2,1,0,0,0
7361,15591035,Macleod,1,1,1,2,6,1,0,1,1,0
7362,15586479,Yin,1,0,0,1,4,1,1,0,2,1
7363,15605872,Felix,1,0,1,2,6,1,1,1,1,0
7364,15666012,Rippey,1,0,1,1,4,2,1,1,0,0
7365,15641733,Mishina,1,0,0,1,5,1,1,0,1,0
7366,15593178,Graham,0,1,0,1,10,1,1,1,1,1
7367,15649183,Johnston,1,1,0,1,8,3,0,1,1,0
7368,15736399,Korovin,1,1,1,2,10,2,1,0,2,0
7369,15751137,Lei,2,2,0,1,3,1,1,0,2,0
7370,15757188,Chimaijem,1,1,0,1,4,2,1,1,1,0
7371,15726167,Scott,1,0,1,1,4,2,1,1,1,0
7372,15624850,Grant,2,0,1,1,10,2,1,0,1,0
7373,15717700,McIntyre,1,1,1,1,9,2,0,1,0,0
7374,15716347,Griffin,1,2,1,1,7,2,0,1,2,0
7375,15696287,Converse,1,2,0,1,1,1,1,1,0,1
7376,15638871,Ch'ang,1,0,1,2,6,2,1,1,1,0
7377,15765093,Coates,1,0,1,1,6,1,1,1,2,0
7378,15592999,Reid,1,0,0,1,0,1,1,1,1,0
